23.75	62	3	DH
22.25	52	3	DH
21.5	49	3	DH
17.25	38	3	DH
20	44	3	DH
16.25	35	3	DH
19.75	44	3	DH
19.75	38	3	DH
18.25	39	3	DH
20.5	45	3	DH
20.25	48	3	DH
23.25	57	3	DH
21.5	52	3	DH
22.75	53	3	DH
22.75	54	3	DH
22.75	53	3	DH
21.75	54	3	DH
22.25	53	3	DH
21.75	40	3	DH
21.25	43	3	DH
22.75	44	3	DH
17	33	3	DH
23.25	49	3	DH
22.5	43	3	DH
23.5	52	3	DH
20.5	42	3	DH
22	46	3	DH
21.5	42	3	DH
22.25	45	3	DH
21.75	42	3	DH
23	48	3	DH
22.25	45	3	DH
22.25	49	3	DH
22.75	48	3	DH
18.5	43	3	DH
18.25	40	3	DH
21	52	3	DH
18.75	39	3	DH
21.75	53	3	DH
23	53	3	DH
21.75	48	3	DH
20.75	42	3	DH
20.75	44	3	DH
22	46	3	DH
21.75	50	3	DH
20.25	44	3	DH
17	34	3	DH
20.75	43	3	DH
22.25	49	3	DH
21.25	44	3	DH
23	56	3	DH
22.5	50	3	DH
21.25	46	3	DH
21.75	48	3	DH
22.75	50	3	DH
20	39	3	DH
22.25	49	3	DH
18.75	43	3	DH
18.5	44	3	DH
18.25	45	3	DH
18.25	44	3	DH
20.5	39	3	DH
18	43	3	DH
20.75	48	3	DH
18.75	38	3	DH
19	45	3	DH
20.25	48	3	DH
22.5	53	3	DH
19	42	3	DH
21	52	3	DH
20.75	48	3	DH
22	57	3	DH
18.25	39	3	DH
20.5	43	3	DH
23	60	3	DH
23.75	57	3	DH
22.5	54	3	DH
22.25	50	3	DH
23	55	3	DH
23.75	55	3	DH
16.75	34	3	DH
24.75	65	3	DH
22.25	52	3	DH
22.25	51	3	DH
22.75	53	3	DH
21.75	51	3	DH
22	49	3	DH
22	46	3	DH
22	52	3	DH
23.25	55	3	DH
22.75	50	3	DH
22.25	52	3	DH
22.75	59	3	DH
22.75	57	3	DH
21.5	40	3	DH
22.75	54	3	DH
21.25	46	3	DH
22.75	46	3	DH
22.5	54	3	DH
22.25	52	3	DH
21.25	51	3	D
20.25	52	3	D
16.5	37	3	D
17	41	3	D
20.25	50	3	D
20.25	37	3	D
19.75	40	3	D
